Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto (CPC),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1966","1966","ha","430","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1967","1967","ha","430","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1968","1968","ha","430","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1969","1969","ha","350","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1970","1970","ha","255","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1971","1971","ha","255","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1972","1972","ha","220","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1973","1973","ha","220","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1974","1974","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1975","1975","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1976","1976","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1977","1977","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1978","1978","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1979","1979","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1980","1980","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1981","1981","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1982","1982","ha","180","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1983","1983","ha","180","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1984","1984","ha","180","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1985","1985","ha","160","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1986","1986","ha","160","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1987","1987","ha","160","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1988","1988","ha","170","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1989","1989","ha","170","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1990","1990","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1991","1991","ha","220","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1992","1992","ha","230","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1993","1993","ha","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1994","1994","ha","190","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1995","1995","ha","180","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1996","1996","ha","131","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1997","1997","ha","160","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1998","1998","ha","96","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","1999","1999","ha","68","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2000","2000","ha","67","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2001","2001","ha","66","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2002","2002","ha","66","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2003","2003","ha","65","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2004","2004","ha","65","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2005","2005","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2006","2006","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2007","2007","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2008","2008","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2009","2009","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2010","2010","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2011","2011","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2012","2012","ha","62","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2013","2013","ha","59","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2014","2014","ha","58","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2015","2015","ha","58","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2016","2016","ha","59","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5312","Área cosechada","01318","Piña tropical","2017","2017","ha","56","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1961","1961","100 g/ha","75000","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1962","1962","100 g/ha","75000","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1963","1963","100 g/ha","78125","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1964","1964","100 g/ha","78125","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1965","1965","100 g/ha","77651","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1966","1966","100 g/ha","70953","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1967","1967","100 g/ha","83953","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1968","1968","100 g/ha","81907","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1969","1969","100 g/ha","82829","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1970","1970","100 g/ha","81961","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1971","1971","100 g/ha","80078","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1972","1972","100 g/ha","83318","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1973","1973","100 g/ha","82318","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1974","1974","100 g/ha","84300","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1975","1975","100 g/ha","83250","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1976","1976","100 g/ha","82550","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1977","1977","100 g/ha","68000","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1978","1978","100 g/ha","78250","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1979","1979","100 g/ha","79850","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1980","1980","100 g/ha","80250","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1981","1981","100 g/ha","76700","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1982","1982","100 g/ha","77556","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1983","1983","100 g/ha","79056","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1984","1984","100 g/ha","79222","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1985","1985","100 g/ha","84813","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1986","1986","100 g/ha","82750","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1987","1987","100 g/ha","84250","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1988","1988","100 g/ha","79059","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1989","1989","100 g/ha","84059","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1990","1990","100 g/ha","75000","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1991","1991","100 g/ha","90909","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1992","1992","100 g/ha","99130","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","620","Portugal","5419","Rendimiento","01318","Piña tropical","1993","1993","100 g/ha","100000","E","Valor estimado"
